source	target
SOX9	H4C4
CHAF1B	H4C4
H3C4	H4C4
H3C3	H4C4
H3C11	H4C4
H3C8	H4C4
H3C12	H4C4
H3C10	H4C4
H3C2	H4C4
ATRX	H4C2
DAXX	H4C2
H3-3A	H4C2
H3-3B	H4C2
NPM1	H4C2
SOX9	H4C2
CHAF1B	H4C2
H3C4	H4C2
H3C3	H4C2
H3C11	H4C2
H3C8	H4C2
H3C12	H4C2
H3C10	H4C2
H3C2	H4C2
H4C4	H4C2
H4C11	H4C2
H4C8	H4C2
ATRX	H3C12
DAXX	H3C12
H3-3A	H3C12
H3-3B	H3C12
NPM1	H3C12
SOX9	H3C12
CHAF1B	H3C12
H3C4	H3C12
H3C3	H3C12
H3C11	H3C12
H3C8	H3C12
ATRX	H3C3
DAXX	H3C3
H3-3A	H3C3
H3-3B	H3C3
NPM1	H3C3
SOX9	H3C3
CHAF1B	H3C3
H3C4	H3C3
ATRX	H3C10
DAXX	H3C10
H3-3A	H3C10
H3-3B	H3C10
NPM1	H3C10
SOX9	H3C10
CHAF1B	H3C10
H3C4	H3C10
H3C3	H3C10
H3C11	H3C10
H3C8	H3C10
H3C12	H3C10
ATRX	H3C8
DAXX	H3C8
H3-3A	H3C8
H3-3B	H3C8
NPM1	H3C8
SOX9	H3C8
CHAF1B	H3C8
H3C4	H3C8
H3C3	H3C8
H3C11	H3C8
ATRX	SMARCE1
DAXX	SMARCE1
BPTF	SMARCE1
MYB	SMARCE1
MYC	SMARCE1
SMARCA1	SMARCE1
SMARCA4	SMARCE1
SMARCB1	SMARCE1
SMARCD1	SMARCE1
ATRX	H3C11
DAXX	H3C11
H3-3A	H3C11
H3-3B	H3C11
NPM1	H3C11
SOX9	H3C11
CHAF1B	H3C11
H3C4	H3C11
H3C3	H3C11
ATRX	H4C5
DAXX	H4C5
H3-3A	H4C5
H3-3B	H4C5
NPM1	H4C5
SOX9	H4C5
CHAF1B	H4C5
H3C4	H4C5
H3C3	H4C5
H3C11	H4C5
H3C8	H4C5
H3C12	H4C5
H3C10	H4C5
H3C2	H4C5
H4C4	H4C5
H4C11	H4C5
H4C8	H4C5
H4C2	H4C5
ATRX	SMARCD1
DAXX	SMARCD1
BPTF	SMARCD1
MYB	SMARCD1
MYC	SMARCD1
SMARCA1	SMARCD1
SMARCA4	SMARCD1
SMARCB1	SMARCD1
ATRX	H4C11
DAXX	H4C11
H3-3A	H4C11
H3-3B	H4C11
NPM1	H4C11
SOX9	H4C11
CHAF1B	H4C11
H3C4	H4C11
H3C3	H4C11
H3C11	H4C11
H3C8	H4C11
H3C12	H4C11
H3C10	H4C11
H3C2	H4C11
H4C4	H4C11
ATRX	H4C8
DAXX	H4C8
H3-3A	H4C8
H3-3B	H4C8
NPM1	H4C8
SOX9	H4C8
CHAF1B	H4C8
H3C4	H4C8
H3C3	H4C8
H3C11	H4C8
H3C8	H4C8
H3C12	H4C8
H3C10	H4C8
H3C2	H4C8
H4C4	H4C8
H4C11	H4C8
AZGP1	VWF
COL5A1	VWF
CTNNB1	VWF
EPHB1	VWF
EPHB4	VWF
HNF4A	VWF
ITGAV	VWF
LAMC1	VWF
SMAD6	VWF
PTPRK	VWF
B2M	MAGED1
CDK6	MAGED1
CDKN2B	MAGED1
PEX2	MAGED1
SOX2	MAGED1
GDF5	MAGED1
B2M	GDF5
BMP7	GDF5
BMPR2	GDF5
CDK6	GDF5
CDKN2B	GDF5
FGF2	GDF5
JUN	GDF5
SMAD2	GDF5
SMAD4	GDF5
PEX2	GDF5
SKI	GDF5
SOX2	GDF5
SOX5	GDF5
SOX9	GDF5
ZBTB16	GDF5
BAX	S100A8
DDIT3	S100A8
GSDME	S100A8
ETS1	S100A8
HIP1	S100A8
CXCR2	S100A8
LCK	S100A8
SMAD3	S100A8
NFKBIA	S100A8
NKX3-1	S100A8
PDCD2	S100A8
PIK3C3	S100A8
PPARG	S100A8
DLC1	S100A8
ATG7	S100A8
WDR45	S100A8
BAX	TFAP2A
BMP7	TFAP2A
BMPR1A	TFAP2A
BMPR2	TFAP2A
BRCA1	TFAP2A
CENPF	TFAP2A
COL1A1	TFAP2A
COL2A1	TFAP2A
COL11A1	TFAP2A
CREB1	TFAP2A
CTNNB1	TFAP2A
DACH1	TFAP2A
ACE	TFAP2A
FES	TFAP2A
FOXO3	TFAP2A
GATA3	TFAP2A
PAX2	TFAP2A
PCSK5	TFAP2A
SALL1	TFAP2A
HNF1B	TFAP2A
SIX2	TFAP2A
BAX	TAL1
ETS1	TAL1
FOXO3	TAL1
GATA1	TAL1
NRG1	TAL1
FOXA1	TAL1
HSF1	TAL1
INHBA	TAL1
MDM2	TAL1
NKX3-1	TAL1
MED1	TAL1
SHH	TAL1
STAT3	TAL1
STAT5B	TAL1
SYK	TAL1
BCL2L11	TAL1
IKZF1	TAL1
BAX	BCLAF1
DDIT3	BCLAF1
GSDME	BCLAF1
FMR1	BCLAF1
JUN	BCLAF1
LCK	BCLAF1
MITF	BCLAF1
MYC	BCLAF1
NKX3-1	BCLAF1
RELA	BCLAF1
S100A8	BCLAF1
TP53	BCLAF1
TWIST1	BCLAF1
HMGA2	BCLAF1
SLC9A3R1	BCLAF1
BAX	XDH
BOK	XDH
CDKN1A	XDH
DDIT3	XDH
EPHA2	XDH
FBLN1	XDH
GRB2	XDH
HIP1	XDH
LCK	XDH
SMAD3	XDH
MAP3K4	XDH
MEN1	XDH
NF1	XDH
NKX3-1	XDH
NTRK3	XDH
PDCD2	XDH
PDGFB	XDH
PPARG	XDH
PTEN	XDH
PTPN13	XDH
S100A8	XDH
ZEB1	XDH
TGFBR2	XDH
THBS1	XDH
TNF	XDH
TP53	XDH
DLC1	XDH
BAX	CRADD
CASP8	CRADD
CDKN1A	CRADD
HIP1	CRADD
MDM2	CRADD
PPARD	CRADD
TP53	CRADD
BAX	CCN6
COL4A2	CCN6
GTF2I	CCN6
FOXO4	CCN6
OPRD1	CCN6
PML	CCN6
PPARG	CCN6
THBS1	CCN6
THBS2	CCN6
UBB	CCN6
CCND1	CCNE1
CDK4	CCNE1
CDKN1A	CCNE1
CDKN1B	CCNE1
CDKN2A	CCNE1
CDKN2C	CCNE1
RCC1	CCNE1
E2F3	CCNE1
INHBA	CCNE1
POLE	CCNE1
BCL2	CBFB
CTNNB1	CBFB
DDB2	CBFB
TRAF6	CBFB
UBE2D1	CBFB
SPOP	CBFB
CUL3	CBFB
HUWE1	CBFB
STUB1	CBFB
BCL2	OSMR
COL3A1	OSMR
IL6ST	OSMR
LIFR	OSMR
MCL1	OSMR
PML	OSMR
BCL2	TRIP12
CBFB	TRIP12
CBL	TRIP12
CTNNB1	TRIP12
DDB2	TRIP12
MDM2	TRIP12
NEDD4	TRIP12
RBBP6	TRIP12
TRAF6	TRIP12
TWIST1	TRIP12
UBE2D1	TRIP12
SPOP	TRIP12
CUL3	TRIP12
HUWE1	TRIP12
STUB1	TRIP12
OS9	TRIP12
BCL2	APOBEC3B
IRF1	APOBEC3B
IRF2	APOBEC3B
IRF7	APOBEC3B
MOV10	APOBEC3B
SKP2	APOBEC3B
TTC4	APOBEC3B
G3BP1	APOBEC3B
IFITM3	APOBEC3B
ATG7	APOBEC3B
LILRB1	APOBEC3B
BCL2	TTC4
CYLD	TTC4
DDX3X	TTC4
IRF1	TTC4
IRF2	TTC4
IRF7	TTC4
MOV10	TTC4
PML	TTC4
PTX3	TTC4
RARRES2	TTC4
TRIM27	TTC4
SKP2	TTC4
G3BP1	TTC4
TRIM28	TTC4
IFITM3	TTC4
ATG7	TTC4
LILRB1	TTC4
BCL2	SPOP
CTNNB1	SPOP
DDB2	SPOP
DDIT3	SPOP
NFE2L2	SPOP
PCBP2	SPOP
PML	SPOP
PPP2R5C	SPOP
RNF4	SPOP
SKP2	SPOP
TRAF6	SPOP
UBE2D1	SPOP
HUWE1	SPOP
STUB1	SPOP
BCL3	SOCS1
BCL6	SOCS1
CR1	SOCS1
NF2	SOCS1
PTPN2	SOCS1
VHL	SOCS1
SH2B3	SOCS1
LILRB2	SOCS1
BCL3	TP73
BRCA1	TP73
ZFP36L1	TP73
CDK4	TP73
CDK6	TP73
CYLD	TP73
EP300	TP73
AFF2	TP73
GATA6	TP73
HIF1A	TP73
HNRNPU	TP73
FOXO4	TP73
MYC	TP73
PKD2	TP73
PLK1	TP73
POU5F1	TP73
RB1	TP73
SOX2	TP73
TP53	TP73
BCL3	VHL
NF2	VHL
SH2B3	VHL
CITED2	VHL
BCL3	FUBP3
NR4A2	FUBP3
BCL3	RPL5
DDX3X	RPL5
EEF2	RPL5
ELAVL1	RPL5
ERBB2	RPL5
FMR1	RPL5
MTOR	RPL5
HNRNPD	RPL5
NPM1	RPL5
PML	RPL5
BCL6	WT1
BMPR2	WT1
KLF5	WT1
CDKN1A	WT1
CDKN1B	WT1
CDKN2A	WT1
CDKN2C	WT1
DDX3X	WT1
EGR1	WT1
ETS1	WT1
NR5A1	WT1
GATA2	WT1
GATA3	WT1
NR3C1	WT1
HIF1A	WT1
HNF4A	WT1
INHBA	WT1
JUN	WT1
SMAD3	WT1
SMAD4	WT1
MYC	WT1
PDGFB	WT1
PML	WT1
PPARG	WT1
RELA	WT1
SLIT3	WT1
SMARCA4	WT1
SPI1	WT1
STAT3	WT1
TERT	WT1
TNF	WT1
TP53	WT1
BLM	RECQL4
DHX9	RECQL4
ERCC4	RECQL4
NBN	RECQL4
POLD1	RECQL4
POLE	RECQL4
TP53	RECQL4
WRN	RECQL4
ASCC3	RECQL4
KAT7	RECQL4
BLM	TP53BP1
ECT2	TP53BP1
ELAVL1	TP53BP1
ERCC4	TP53BP1
FUS	TP53BP1
PRF1	TP53BP1
POLQ	TP53BP1
BLM	G3BP2
ECT2	G3BP2
ELAVL1	G3BP2
FUS	G3BP2
PRF1	G3BP2
TP53BP1	G3BP2
G3BP1	G3BP2
POLQ	G3BP2
BMP5	BMPR1A
BMP7	BMPR1A
CSNK2B	BMPR1A
DDX5	BMPR1A
DNMT1	BMPR1A
HIVEP1	BMPR1A
HLA-A	BMPR1A
HLA-B	BMPR1A
HLA-DRB1	BMPR1A
IGF1R	BMPR1A
IL6ST	BMPR1A
INHBA	BMPR1A
JUN	BMPR1A
SMAD3	BMPR1A
SMAD4	BMPR1A
SMAD6	BMPR1A
DDR2	BMPR1A
PDGFB	BMPR1A
BMP5	BMP7
CDK6	BMP7
CDKN1A	BMP7
CDKN1B	BMP7
CDKN2A	BMP7
CDKN2B	BMP7
CDKN2C	BMP7
COL1A1	BMP7
CSNK2B	BMP7
DDX5	BMP7
DUSP7	BMP7
FGA	BMP7
FGB	BMP7
FGF2	BMP7
GATA3	BMP7
HIVEP1	BMP7
IL1B	BMP7
IL6ST	BMP7
INHBA	BMP7
JUN	BMP7
LCK	BMP7
SMAD4	BMP7
SMAD6	BMP7
MDM2	BMP7
MEN1	BMP7
DDR2	BMP7
PLK1	BMP7
PRKD1	BMP7
MAPK1	BMP7
PTPN1	BMP7
PTPRK	BMP7
SIX1	BMP7
SKI	BMP7
LILRB1	BMP7
BMP5	TGFA
EGFR	TGFA
ERBB2	TGFA
NRG1	TGFA
HRAS	TGFA
IGF2	TGFA
IL1A	TGFA
IL1B	TGFA
INSR	TGFA
KIT	TGFA
MYC	TGFA
NTRK3	TGFA
PAX2	TGFA
PDGFB	TGFA
MAP2K1	TGFA
RET	TGFA
TCF7L2	TGFA
BMP7	USP9X
BMPR1A	USP9X
BMPR2	USP9X
COL1A2	USP9X
COL3A1	USP9X
CYLD	USP9X
DDX5	USP9X
EZH2	USP9X
LRRC32	USP9X
HIVEP1	USP9X
HNF4A	USP9X
HNRNPD	USP9X
JUN	USP9X
SMAD2	USP9X
SMAD3	USP9X
SMAD4	USP9X
SMAD6	USP9X
ATXN3	USP9X
PTK2	USP9X
PTPRK	USP9X
SRC	USP9X
TGFBR1	USP9X
TGFBR2	USP9X
TGFBR3	USP9X
USP7	USP9X
USP5	USP9X
BMP7	TP63
BMPR1A	TP63
BMPR2	TP63
BTG1	TP63
IL6ST	TP63
DDR2	TP63
SOX11	TP63
SRC	TP63
BCL2L11	TP63
BMP7	XPA
COL1A1	XPA
ERCC2	XPA
ERCC3	XPA
ERCC4	XPA
GPX1	XPA
MSH6	XPA
MDM2	XPA
MSH2	XPA
MSH3	XPA
NPM1	XPA
SIX1	XPA
TRIM28	XPA
BMP7	TRIO
BMP7	DYNLL1
CDKN1A	DYNLL1
CDKN1B	DYNLL1
CDKN2A	DYNLL1
CDKN2B	DYNLL1
CDKN2C	DYNLL1
BMPR1A	WAS
ERCC6	WAS
FBLN1	WAS
FUS	WAS
GATA3	WAS
HLA-A	WAS
HLA-B	WAS
HLA-DRB1	WAS
IGF1R	WAS
SMAD3	WAS
SMAD6	WAS
MET	WAS
TGFBR3	WAS
DLC1	WAS
BOK	TP53BP2
DDX5	TP53BP2
FHIT	TP53BP2
PDK2	TP53BP2
STK11	TP53BP2
TP53	TP53BP2
DLC1	TP53BP2
DST	ZMYM3
DIAPH1	ZMYM3
KRT13	ZMYM3
WASF3	ZMYM3
BRCA1	UBE2A
DDB2	UBE2A
MDM2	UBE2A
TRIM37	UBE2A
SKP2	UBE2A
TNFAIP3	UBE2A
TRAF2	UBE2A
TRAF6	UBE2A
STUB1	UBE2A
BRCA1	BRCA2
EP300	BRCA2
ERCC3	BRCA2
ERCC4	BRCA2
ERCC5	BRCA2
EYA1	BRCA2
GATA3	BRCA2
NBN	BRCA2
PER1	BRCA2
PRKDC	BRCA2
RAD23B	BRCA2
RAD51B	BRCA2
SFPQ	BRCA2
STIL	BRCA2
SPI1	BRCA2
NDC80	BRCA2
POLQ	BRCA2
BRD8	BRCA2
KAT7	BRCA2
CHEK2	BRCA2
BRCA1	HNF1A
DDIT3	HNF1A
DDX5	HNF1A
DHX9	HNF1A
BPTF	HNF1A
FOXE1	HNF1A
FUS	HNF1A
HMGB1	HNF1A
FOXA2	HNF1A
HNF4A	HNF1A
INHBA	HNF1A
INSR	HNF1A
SMAD3	HNF1A
MAX	HNF1A
MNAT1	HNF1A
PAX6	HNF1A
PPARG	HNF1A
PRKCB	HNF1A
RAD21	HNF1A
FSTL3	HNF1A
DDX17	HNF1A
BRCA1	BRD3
DDIT3	BRD3
DDX5	BRD3
DHX9	BRD3
BPTF	BRD3
FOXE1	BRD3
FUS	BRD3
HMGB1	BRD3
FOXA2	BRD3
HNF4A	BRD3
INHBA	BRD3
SMAD3	BRD3
MAX	BRD3
MNAT1	BRD3
PRKCB	BRD3
RAD21	BRD3
HNF1A	BRD3
TCF7L2	BRD3
FSTL3	BRD3
DDX17	BRD3
BRCA1	KMT2D
EP300	KMT2D
ESR1	KMT2D
FOXA1	KMT2D
KMT2A	KMT2D
CITED2	KMT2D
BRAF	NR4A3
C3	NR4A3
CTNNB1	NR4A3
PDGFB	NR4A3
PDGFRA	NR4A3
PDGFRB	NR4A3
PRKDC	NR4A3
TCF7L2	NR4A3
XRCC5	NR4A3
BRCA2	KAT6A
CDKN1A	KAT6A
CDKN2A	KAT6A
CDKN2B	KAT6A
CREBBP	KAT6A
EP300	KAT6A
GTF2B	KAT6A
HRAS	KAT6A
PER1	KAT6A
PML	KAT6A
MAP2K1	KAT6A
SPI1	KAT6A
TBX3	KAT6A
BRPF1	KAT6A
KAT7	KAT6A
BRCA2	BRPF1
PER1	BRPF1
SPI1	BRPF1
KAT7	BRPF1
BRCA2	YEATS4
EP300	YEATS4
PER1	YEATS4
BRD8	YEATS4
KAT7	YEATS4
BRCA2	TRRAP
EP300	TRRAP
PER1	TRRAP
YEATS4	TRRAP
USP16	TRRAP
BRD8	TRRAP
KAT7	TRRAP
BRCA2	SUPT7L
HNRNPU	SUPT7L
PER1	SUPT7L
PML	SUPT7L
SPI1	SUPT7L
BRPF1	SUPT7L
KAT6A	SUPT7L
KAT7	SUPT7L
BRCA2	XPC
DDB2	XPC
ERCC2	XPC
ERCC3	XPC
ERCC4	XPC
ERCC5	XPC
MC1R	XPC
RAD23B	XPC
TFAP4	XPC
TP53	XPC
BRCA2	CCP110
PIK3C3	CCP110
PLK1	CCP110
STIL	CCP110
RAB11A	CCP110
ARHGEF10	CCP110
NDC80	CCP110
ZFP36L1	MAFB
CACNA1D	CACNA1H
GRIN1	CACNA1H
KCNH2	CACNA1H
NEDD4	CACNA1H
PKD2	CACNA1H
CALR	ENC1
DDX3X	ENC1
DDX6	ENC1
EPRS1	ENC1
NFE2L2	ENC1
TSC1	ENC1
BTG2	ENC1
TOB1	ENC1
SYNCRIP	ENC1
CASP8	CASP10
HLA-DRB1	CASP10
IKBKB	CASP10
PRKD1	CASP10
TNF	CASP10
TRAF6	CASP10
TLR6	CASP10
AKAP13	CASP10
RUNX1	CD28
CD1D	CD28
HMGB1	CD28
IGF2	CD28
IL1A	CD28
IL1B	CD28
IL6ST	CD28
INSR	CD28
IRF4	CD28
PDGFB	CD28
RARA	CD28
SYK	CD28
TGFA	CD28
TRAF2	CD28
TRAF6	CD28
LILRB2	CD28
MALT1	CD28
RUNX1	CDK13
CSF1R	CDK13
FLT3	CDK13
ZBTB16	CDK13
CBFA2T3	NCOR1
RCC1	NCOR1
CYLD	NCOR1
ESR1	NCOR1
MECOM	NCOR1
GPS2	NCOR1
HDAC1	NCOR1
MEN1	NCOR1
SMARCA4	NCOR1
TNF	NCOR1
CBL	PSMF1
MDM2	PSMF1
NEDD4	PSMF1
RBBP6	PSMF1
UBE2D1	PSMF1
CUL3	PSMF1
TRIP12	PSMF1
STUB1	PSMF1
OS9	PSMF1
ENTPD6	DCTD
CDC5L	RBM8A
DDX5	RBM8A
FMR1	RBM8A
HNRNPA2B1	RBM8A
HNRNPC	RBM8A
HNRNPL	RBM8A
HNRNPU	RBM8A
EIF3E	RBM8A
NCBP1	RBM8A
PLRG1	RBM8A
SNRPD2	RBM8A
SNRPD3	RBM8A
PRPF3	RBM8A
EFTUD2	RBM8A
CTIF	RBM8A
DDX17	RBM8A
SF3B2	RBM8A
U2AF2	RBM8A
CDH13	PTPN12
DUSP7	PTPN12
EEF1A1	PTPN12
ERBB2	PTPN12
PLCG1	PTPN12
MED1	PTPN12
PPP2R5A	PTPN12
PPP3CA	PTPN12
PPP6C	PTPN12
PTEN	PTPN12
PTPN1	PTPN12
PTPN2	PTPN12
PTPN6	PTPN12
PTPN11	PTPN12
PTPRU	PTPN12
PTPRT	PTPN12
CDH13	CDK6
CDK4	CDK6
AKT3	CDK6
CDH13	SELP
FLT1	SELP
FSHR	SELP
HGF	SELP
ITGA4	SELP
ITGB7	SELP
KDR	SELP
MAZ	SELP
NEDD4	SELP
NKX3-1	SELP
PDGFB	SELP
PTK2	SELP
PTPN6	SELP
HAX1	SELP
CDH13	ADAM10
CDH13	PTPRT
PTPRU	PTPRT
CITED2	PTPRT
DLC1	PTPRT
CDH13	COL1A2
COL1A1	COL1A2
CDH13	ROBO2
PTPRT	ROBO2
CDH13	CCL26
AKT3	CCL26
CDH13	EGR3
AKT3	EGR3
CCL26	EGR3
CDH17	COL3A1
COL1A1	COL3A1
COL1A2	COL3A1
COL2A1	COL3A1
CITED2	COL3A1
CDK4	CDKN2A
CDKN1A	CDKN2A
CDKN1B	CDKN2A
CDK4	CDKN2C
CDKN1A	CDKN2C
CDKN1B	CDKN2C
CDKN2A	CDKN2C
CDKN2B	CDKN2C
CDK4	POLE
CDKN1A	POLE
CDKN1B	POLE
CDKN2A	POLE
CDKN2C	POLE
RCC1	POLE
E2F3	POLE
INHBA	POLE
POLD1	POLE
KAT7	POLE
CDK4	RAD51B
ERCC4	RAD51B
CDK4	CDKN1B
CDK6	CDKN1B
CDKN1A	CDKN1B
CDK4	AFF2
CDK6	AFF2
CELF1	AFF2
CDK4	POU5F1
CDK6	POU5F1
ELAVL1	POU5F1
AFF2	POU5F1
HIF1A	POU5F1
MYC	POU5F1
PDGFB	POU5F1
CDK4	E2F3
CDKN1A	E2F3
CDKN1B	E2F3
CDKN2A	E2F3
CDKN2C	E2F3
RCC1	E2F3
CDK4	CDKN1A
CDK6	CDKN1A
CDK4	RCC1
CDKN1A	RCC1
CDKN1B	RCC1
CDKN2A	RCC1
CDKN2C	RCC1
CENPF	RCC1
NDC80	RCC1
CDK4	DHX9
CDK6	DHX9
CDKN1A	DHX9
DDIT3	DHX9
DDX3X	DHX9
DDX5	DHX9
TRIM28	DHX9
FSTL3	DHX9
SYNCRIP	DHX9
DDX17	DHX9
ASCC3	DHX9
KAT7	DHX9
CDK6	BMP5
CSNK2B	BMP5
EGFR	BMP5
ERBB2	BMP5
HRAS	BMP5
INHBA	BMP5
MYC	BMP5
PAX2	BMP5
CDK6	SKI
HMGB1	SKI
JUN	SKI
SMAD4	SKI
SMAD6	SKI
NBL1	SKI
PPARG	SKI
PTCH1	SKI
FSTL3	SKI
STUB1	SKI
CDK6	SPI1
CEBPA	SPI1
EGR1	SPI1
ETS1	SPI1
EZH2	SPI1
GATA2	SPI1
GATA3	SPI1
NR3C1	SPI1
HIF1A	SPI1
IL6ST	SPI1
JUN	SPI1
SMAD3	SPI1
PDGFB	SPI1
PER1	SPI1
PPARG	SPI1
RELA	SPI1
TRIM27	SPI1
SMARCA4	SPI1
KAT7	SPI1
CDK6	LILRB1
CDKN1B	LILRB1
AKT3	LILRB1
G3BP1	LILRB1
LILRB2	LILRB1
IFITM3	LILRB1
ATG7	LILRB1
IFITM2	LILRB1
CDK6	CDKN2B
CDKN1A	CDKN2B
CDKN1B	CDKN2B
CDKN2A	CDKN2B
CDK6	SMAD6
CPS1	SMAD6
DDX5	SMAD6
EPHB1	SMAD6
GATA4	SMAD6
HIVEP1	SMAD6
HLA-A	SMAD6
HLA-B	SMAD6
HLA-DRB1	SMAD6
IGF1R	SMAD6
IL1B	SMAD6
ITGAV	SMAD6
SMAD2	SMAD6
SMAD3	SMAD6
SMAD4	SMAD6
SKI	SMAD6
FSTL3	SMAD6
STUB1	SMAD6
CDKN1A	CSNK1E
CSNK1A1	CSNK1E
NES	CSNK1E
CDKN1A	NBN
DDX3X	NBN
DHX9	NBN
ERCC4	NBN
ERCC6	NBN
EYA1	NBN
HLA-DRB1	NBN
POLQ	NBN
ASCC3	NBN
CHEK2	NBN
CDKN1A	FAS
EIF5A	FAS
EP300	FAS
ERCC2	FAS
ERCC3	FAS
FOXO1	FAS
MTOR	FAS
HIP1	FAS
BCL2L10	FAS
DLC1	FAS
ATG7	FAS
CDKN1A	ECT2
DRD3	ECT2
CCL26	ECT2
RAPGEF3	ECT2
POLQ	ECT2
CDKN1A	NR4A2
CDKN2B	NR4A2
MAZ	NR4A2
CDKN1A	DACH1
CREB1	DACH1
PTPRU	DACH1
CITED2	DACH1
DLC1	DACH1
PTPRT	DACH1
CDKN1A	DDIT3
CDKN1B	DDIT3
CDKN2A	DDIT3
CDKN2B	DDIT3
CDKN2C	DDIT3
CMKLR1	DDIT3
CR1	DDIT3
CTNNB1	DDIT3
CYLD	DDIT3
BCL2L11	DDIT3
FSTL3	DDIT3
STUB1	DDIT3
DDX17	DDIT3
LILRB1	DDIT3
OS9	DDIT3
CDKN1A	NES
CDKN2B	NES
CDKN1A	CHEK2
CDKN2B	CHEK2
BCL2L11	CHEK2
STAG1	CHEK2
POLQ	CHEK2
STAG2	CHEK2
NES	CHEK2
CDKN1A	PRKG1
CDKN1B	PRKG1
EPHA1	PRKG1
EPHA3	PRKG1
MEF2C	PRKG1
NF1	PRKG1
PPARG	PRKG1
CDKN1A	MN1
CDKN1B	MN1
CDKN1A	FOXM1
CDKN2B	FOXM1
NES	FOXM1
CHEK2	FOXM1
CDKN1A	ABCB1
CDKN2B	ABCB1
FOXM1	ABCB1
ATP8B1	ABCB1
ABCC5	ABCB1
NES	ABCB1
CHEK2	ABCB1
CDKN1A	MEF2C
CDKN1B	MEF2C
NR3C1	MEF2C
HSF1	MEF2C
IL1B	MEF2C
SMAD3	MEF2C
CDKN1A	HNF4A
CDKN1B	HNF4A
CDKN2A	HNF4A
CDKN2C	HNF4A
DDIT3	HNF4A
DDX3X	HNF4A
DDX5	HNF4A
DHX9	HNF4A
EZH2	HNF4A
BPTF	HNF4A
FOXE1	HNF4A
FUS	HNF4A
GSTA4	HNF4A
HMGB1	HNF4A
FOXA2	HNF4A
FSTL3	HNF4A
DDX17	HNF4A
CDKN1A	EEF1D
ECT2	EEF1D
CDKN1A	BCL6
CDKN1B	BCL6
CDKN2A	BCL6
CDKN2C	BCL6
CR1	BCL6
DDX3X	BCL6
HNF4A	BCL6
INHBA	BCL6
SMAD3	BCL6
SMAD4	BCL6
PML	BCL6
LILRB2	BCL6
CDKN1A	TBX3
CDKN2A	TBX3
CDKN2B	TBX3
COL1A1	TBX3
COL1A2	TBX3
COL2A1	TBX3
HRAS	TBX3
NOTCH1	TBX3
NOTCH4	TBX3
NPM1	TBX3
PML	TBX3
MAP2K1	TBX3
RARA	TBX3
SALL1	TBX3
SOX9	TBX3
CDKN1B	ATG7
G3BP1	ATG7
IFITM3	ATG7
CDKN1B	NEDD4
CLTC	NEDD4
CREBBP	NEDD4
CSNK2A1	NEDD4
DNM2	NEDD4
EP300	NEDD4
FOXO1	NEDD4
FLT1	NEDD4
FSHR	NEDD4
GRB2	NEDD4
GRIN1	NEDD4
HGF	NEDD4
CXCR2	NEDD4
KCNH2	NEDD4
KDR	NEDD4
MAZ	NEDD4
MDM2	NEDD4
STUB1	NEDD4
HAX1	NEDD4
ATG7	NEDD4
OS9	NEDD4
CDKN1B	CELF1
CDKN2A	TRAF3
CMKLR1	TRAF3
CYLD	TRAF3
DDIT3	TRAF3
PTK2B	TRAF3
FOXO3	TRAF3
IKBKB	TRAF3
JAK2	TRAF3
CD200	TRAF3
TRIM37	TRAF3
NFKBIA	TRAF3
RELA	TRAF3
TMSB4X	TRAF3
TNF	TRAF3
TNFAIP3	TRAF3
TRAF2	TRAF3
CDKN2A	USP7
CMKLR1	USP7
CYLD	USP7
DDIT3	USP7
DNMT1	USP7
ERCC2	USP7
ERCC3	USP7
ERCC5	USP7
ERCC6	USP7
EZH2	USP7
FHIT	USP7
HNF4A	USP7
HNRNPD	USP7
HSP90AB1	USP7
KRAS	USP7
ATXN3	USP7
CD200	USP7
TRIM37	USP7
NFKBIA	USP7
PRKD1	USP7
PTEN	USP7
KDM5A	USP7
AURKA	USP7
SYK	USP7
TERT	USP7
TMSB4X	USP7
TNFAIP3	USP7
TRAF3	USP7
STUB1	USP7
CDKN2A	JAG1
DACH1	JAG1
PTPRU	JAG1
CITED2	JAG1
DLC1	JAG1
BTN3A2	JAG1
PTPRT	JAG1
CDKN2A	CMKLR1
CCR5	CMKLR1
AKAP13	CMKLR1
PTGDR2	CMKLR1
CDKN2A	HMGA1
CDKN2A	CD200
CMKLR1	CD200
CYLD	CD200
DDIT3	CD200
CDKN2A	CYLD
CMKLR1	CYLD
CSNK1A1	CYLD
CTNND1	CYLD
PTPRU	CYLD
TRIM28	CYLD
CELF1	CYLD
CDKN2B	CREBBP
CDKN2B	EP300
CHD1	EP300
CHRNB2	EP300
CREBBP	EP300
CTNNB1	EP300
DDIT3	EP300
DDX3X	EP300
DDX5	EP300
EGFR	EP300
EIF5A	EP300
MARK2	EP300
BCL2L10	EP300
CITED2	EP300
DLC1	EP300
BRD8	EP300
KAT7	EP300
CEBPA	IL6ST
COL3A1	IL6ST
CSF1R	IL6ST
ERBB4	IL6ST
FGFR3	IL6ST
IL1A	IL6ST
IL1B	IL6ST
LILRB2	IL6ST
CENPF	ERCC2
RCC1	ERCC2
DDX3X	ERCC2
EIF5A	ERCC2
EP300	ERCC2
BCL2L10	ERCC2
DLC1	ERCC2
NDC80	ERCC2
CENPF	ACE
SIX2	ACE
CENPF	PPP2R1A
RCC1	PPP2R1A
DDX3X	PPP2R1A
ERCC2	PPP2R1A
